unit,scenario_id,type,sensor,param,dir,timing_p,tau_s,T_u,n_after,delta_mean,delta_p50,delta_p95,delta_max,saturated,frac_gt_7.18,frac_gt_9.4,frac_gt_13.3,frac_gt_14.4
1,gain_T30_a0.5_pos_p0.6,gain,T30,0.5,pos,0.6,137,192,56,0.6370034899030413,0.5305080413818359,1.3795212507247925,1.77081298828125,False,0.0,0.0,0.0,0.0
1,gain_T30_a0.5_pos_p0.8,gain,T30,0.5,pos,0.8,165,192,28,0.6391642263957432,0.4569282531738281,1.5580345869064327,1.7262539863586426,False,0.0,0.0,0.0,0.0
1,gain_T30_a1.0_neg_p0.2,gain,T30,1.0,neg,0.2,82,192,111,1.1639826018531043,0.7102165222167969,3.7760887145996094,5.7509307861328125,False,0.0,0.0,0.0,0.0
1,gain_T30_a1.0_neg_p0.4,gain,T30,1.0,neg,0.4,110,192,83,1.0426131156553704,0.9093666076660156,2.4581174850463863,2.9876556396484375,False,0.0,0.0,0.0,0.0
1,gain_T30_a1.0_neg_p0.6,gain,T30,1.0,neg,0.6,137,192,56,1.200640720980508,1.1547107696533203,2.560549259185791,2.8338260650634766,False,0.0,0.0,0.0,0.0
1,gain_T30_a1.0_neg_p0.8,gain,T30,1.0,neg,0.8,165,192,28,1.2142097098486764,1.1983096599578857,2.4133990049362177,2.651721954345703,False,0.0,0.0,0.0,0.0
1,gain_T30_a1.0_pos_p0.2,gain,T30,1.0,pos,0.2,82,192,111,1.1607441515535921,0.8969497680664062,2.767751455307007,3.8078079223632812,False,0.0,0.0,0.0,0.0
1,gain_T30_a1.0_pos_p0.4,gain,T30,1.0,pos,0.4,110,192,83,1.0471348475260907,0.843994140625,2.674226093292234,3.2721424102783203,False,0.0,0.0,0.0,0.0
1,gain_T30_a1.0_pos_p0.6,gain,T30,1.0,pos,0.6,137,192,56,1.2706854343414307,1.2394638061523438,2.642716407775879,3.2721424102783203,False,0.0,0.0,0.0,0.0
1,gain_T30_a1.0_pos_p0.8,gain,T30,1.0,pos,0.8,165,192,28,1.205690860748291,0.7842867374420166,2.653484272956848,3.2034263610839844,False,0.0,0.0,0.0,0.0
1,gain_T30_a1.5_neg_p0.2,gain,T30,1.5,neg,0.2,82,192,111,1.8459606857987139,1.2338790893554688,5.998981475830078,8.516799926757812,False,0.036036036036036036,0.0,0.0,0.0
1,gain_T30_a1.5_neg_p0.4,gain,T30,1.5,neg,0.4,110,192,83,1.5962823385215668,1.4772663116455078,4.06529674530029,4.5192718505859375,False,0.0,0.0,0.0,0.0
1,gain_T30_a1.5_neg_p0.6,gain,T30,1.5,neg,0.6,137,192,56,1.8157452515193395,1.6594972610473633,3.87014102935791,4.45131254196167,False,0.0,0.0,0.0,0.0
1,gain_T30_a1.5_neg_p0.8,gain,T30,1.5,neg,0.8,165,192,28,1.883762172290257,1.8835010528564453,3.5966404914855947,4.089038372039795,False,0.0,0.0,0.0,0.0
1,gain_T30_a1.5_pos_p0.2,gain,T30,1.5,pos,0.2,82,192,111,1.7349182893564035,1.4528427124023438,4.161357164382935,5.1026611328125,False,0.0,0.0,0.0,0.0
1,gain_T30_a1.5_pos_p0.4,gain,T30,1.5,pos,0.4,110,192,83,1.5451617240905762,1.27294921875,4.019768381118774,4.583036422729492,False,0.0,0.0,0.0,0.0
1,gain_T30_a1.5_pos_p0.6,gain,T30,1.5,pos,0.6,137,192,56,1.8786066004208155,1.939535140991211,3.944951295852661,4.264244079589844,False,0.0,0.0,0.0,0.0
1,gain_T30_a1.5_pos_p0.8,gain,T30,1.5,pos,0.8,165,192,28,1.691622597830636,1.1276988983154297,4.027814531326293,4.375877380371094,False,0.0,0.0,0.0,0.0
1,gain_T30_a2.0_neg_p0.2,gain,T30,2.0,neg,0.2,82,192,111,2.6439884503682456,1.7495193481445312,8.375419616699219,13.7762451171875,False,0.08108108108108109,0.04504504504504504,0.009009009009009009,0.0
1,gain_T30_a2.0_neg_p0.4,gain,T30,2.0,neg,0.4,110,192,83,2.1741396720150865,1.9967479705810547,5.273094749450683,6.994743347167969,False,0.0,0.0,0.0,0.0
1,gain_T30_a2.0_neg_p0.6,gain,T30,2.0,neg,0.6,137,192,56,2.43838985477175,2.151918411254883,5.247038841247559,6.487332820892334,False,0.0,0.0,0.0,0.0
1,gain_T30_a2.0_neg_p0.8,gain,T30,2.0,neg,0.8,165,192,28,2.61148544720241,2.54484486579895,4.770805931091307,5.926967144012451,False,0.0,0.0,0.0,0.0
1,gain_T30_a2.0_pos_p0.2,gain,T30,2.0,pos,0.2,82,192,111,2.3034712881655306,2.0744247436523438,5.265384674072266,6.3861083984375,False,0.0,0.0,0.0,0.0
1,gain_T30_a2.0_pos_p0.4,gain,T30,2.0,pos,0.4,110,192,83,2.047070086720478,1.7039031982421875,4.957146024703977,6.3861083984375,False,0.0,0.0,0.0,0.0
1,gain_T30_a2.0_pos_p0.6,gain,T30,2.0,pos,0.6,137,192,56,2.4610702438013896,2.616159677505493,5.00958776473999,5.537626266479492,False,0.0,0.0,0.0,0.0
1,gain_T30_a2.0_pos_p0.8,gain,T30,2.0,pos,0.8,165,192,28,2.072262840611594,1.5268259048461914,4.964475941658019,5.310640335083008,False,0.0,0.0,0.0,0.0
1,gain_T50_a0.5_neg_p0.2,gain,T50,0.5,neg,0.2,82,192,111,2.6494620898822405,1.7726173400878906,8.917217254638672,12.53076171875,False,0.08108108108108109,0.04504504504504504,0.0,0.0
1,gain_T50_a0.5_neg_p0.4,gain,T50,0.5,neg,0.4,110,192,83,1.9095072688826595,1.6709575653076172,3.8660026550292947,7.86590576171875,False,0.024096385542168676,0.0,0.0,0.0
1,gain_T50_a0.5_neg_p0.6,gain,T50,0.5,neg,0.6,137,192,56,1.3995027882712228,1.1179370880126953,2.8929758071899414,3.1432037353515625,False,0.0,0.0,0.0,0.0
1,gain_T50_a0.5_neg_p0.8,gain,T50,0.5,neg,0.8,165,192,28,0.7943335090364728,0.8484010696411133,1.5264867782592768,1.7503166198730469,False,0.0,0.0,0.0,0.0
1,gain_T50_a0.5_pos_p0.2,gain,T50,0.5,pos,0.2,82,192,111,2.5554346222061293,2.0079803466796875,8.189315795898438,9.833465576171875,False,0.09009009009009009,0.009009009009009009,0.0,0.0
1,gain_T50_a0.5_pos_p0.4,gain,T50,0.5,pos,0.4,110,192,83,1.954209925180458,1.6777324676513672,5.322852325439453,6.899749755859375,False,0.0,0.0,0.0,0.0
1,gain_T50_a0.5_pos_p0.6,gain,T50,0.5,pos,0.6,137,192,56,1.3776920012065343,1.180654525756836,2.7270655632019043,3.1107826232910156,False,0.0,0.0,0.0,0.0
1,gain_T50_a0.5_pos_p0.8,gain,T50,0.5,pos,0.8,165,192,28,0.8110268286296299,0.889289140701294,1.6185086250305174,1.6567039489746094,False,0.0,0.0,0.0,0.0
1,gain_T50_a1.0_neg_p0.2,gain,T50,1.0,neg,0.2,82,192,111,5.43448341644562,3.59356689453125,17.852935791015625,20.27582550048828,False,0.22522522522522523,0.18018018018018017,0.13513513513513514,0.10810810810810811
1,gain_T50_a1.0_neg_p0.4,gain,T50,1.0,neg,0.4,110,192,83,3.8368283696921477,3.6579132080078125,7.187755966186519,16.48553466796875,False,0.060240963855421686,0.03614457831325301,0.024096385542168676,0.024096385542168676
1,gain_T50_a1.0_neg_p0.6,gain,T50,1.0,neg,0.6,137,192,56,2.829721110207694,2.216245651245117,5.830693244934082,6.040283203125,False,0.0,0.0,0.0,0.0
1,gain_T50_a1.0_neg_p0.8,gain,T50,1.0,neg,0.8,165,192,28,1.5982615777424403,1.4772074222564697,3.193018627166748,3.314922332763672,False,0.0,0.0,0.0,0.0
1,gain_T50_a1.0_pos_p0.2,gain,T50,1.0,pos,0.2,82,192,111,4.937518248686919,4.17547607421875,15.213443756103516,21.441482543945312,False,0.17117117117117117,0.13513513513513514,0.08108108108108109,0.07207207207207207
1,gain_T50_a1.0_pos_p0.4,gain,T50,1.0,pos,0.4,110,192,83,3.848426129444536,3.3028526306152344,9.29307708740234,13.784797668457031,False,0.08433734939759036,0.04819277108433735,0.012048192771084338,0.0
1,gain_T50_a1.0_pos_p0.6,gain,T50,1.0,pos,0.6,137,192,56,2.6701611365590776,2.318763494491577,5.191558361053467,5.81837272644043,False,0.0,0.0,0.0,0.0
1,gain_T50_a1.0_pos_p0.8,gain,T50,1.0,pos,0.8,165,192,28,1.6481656006404333,1.7658259868621826,3.1554881811141966,3.586048126220703,False,0.0,0.0,0.0,0.0
1,gain_T50_a1.5_neg_p0.2,gain,T50,1.5,neg,0.2,82,192,111,8.053742529035688,4.9739990234375,24.946674346923828,27.885162353515625,False,0.42342342342342343,0.3063063063063063,0.18018018018018017,0.17117117117117117
1,gain_T50_a1.5_neg_p0.4,gain,T50,1.5,neg,0.4,110,192,83,5.676365783415645,5.183551788330078,11.050255584716792,21.258468627929688,False,0.3253012048192771,0.14457831325301204,0.024096385542168676,0.024096385542168676
1,gain_T50_a1.5_neg_p0.6,gain,T50,1.5,neg,0.6,137,192,56,4.258850829941886,3.2776174545288086,8.923855781555176,9.32705307006836,False,0.25,0.0,0.0,0.0
1,gain_T50_a1.5_neg_p0.8,gain,T50,1.5,neg,0.8,165,192,28,2.2770568472998485,2.20297908782959,4.959460449218749,5.447072982788086,False,0.0,0.0,0.0,0.0
1,gain_T50_a1.5_pos_p0.2,gain,T50,1.5,pos,0.2,82,192,111,6.979944160392693,5.631927490234375,20.570941925048828,28.574020385742188,False,0.4144144144144144,0.1981981981981982,0.12612612612612611,0.11711711711711711
1,gain_T50_a1.5_pos_p0.4,gain,T50,1.5,pos,0.4,110,192,83,5.671146140041121,5.162487030029297,13.703534698486315,21.085159301757812,False,0.37349397590361444,0.14457831325301204,0.060240963855421686,0.03614457831325301
1,gain_T50_a1.5_pos_p0.6,gain,T50,1.5,pos,0.6,137,192,56,3.907811403274536,3.267186164855957,7.658903121948242,8.576641082763672,False,0.17857142857142858,0.0,0.0,0.0
1,gain_T50_a1.5_pos_p0.8,gain,T50,1.5,pos,0.8,165,192,28,2.5512022290910994,2.699323892593384,4.759473538398742,5.601325988769531,False,0.0,0.0,0.0,0.0
1,gain_T50_a2.0_neg_p0.2,gain,T50,2.0,neg,0.2,82,192,111,10.514412961564622,7.396045684814453,30.88909912109375,34.055686950683594,False,0.5045045045045045,0.43243243243243246,0.2882882882882883,0.25225225225225223
1,gain_T50_a2.0_neg_p0.4,gain,T50,2.0,neg,0.4,110,192,83,7.468688097344824,7.346614837646484,14.66711082458496,25.40845489501953,False,0.5180722891566265,0.3253012048192771,0.10843373493975904,0.060240963855421686
1,gain_T50_a2.0_neg_p0.6,gain,T50,2.0,neg,0.6,137,192,56,5.675777409757886,5.071355581283569,12.550684928894043,14.16757583618164,False,0.375,0.26785714285714285,0.017857142857142856,0.0
1,gain_T50_a2.0_neg_p0.8,gain,T50,2.0,neg,0.8,165,192,28,2.990114297185625,2.6573352813720703,7.281348133087157,7.91322135925293,False,0.07142857142857142,0.0,0.0,0.0
1,gain_T50_a2.0_pos_p0.2,gain,T50,2.0,pos,0.2,82,192,111,8.7740696614927,7.368141174316406,25.991168975830078,33.47669982910156,False,0.5225225225225225,0.3783783783783784,0.18018018018018017,0.14414414414414414
1,gain_T50_a2.0_pos_p0.4,gain,T50,2.0,pos,0.4,110,192,83,7.395857276686703,6.564033508300781,17.0507339477539,26.719100952148438,False,0.4819277108433735,0.3493975903614458,0.10843373493975904,0.0963855421686747
1,gain_T50_a2.0_pos_p0.6,gain,T50,2.0,pos,0.6,137,192,56,5.073189548083714,4.84976053237915,10.072365760803223,11.053373336791992,False,0.30357142857142855,0.14285714285714285,0.0,0.0
1,gain_T50_a2.0_pos_p0.8,gain,T50,2.0,pos,0.8,165,192,28,3.3785481112343922,3.6626548767089844,6.11965172290802,6.266720294952393,False,0.0,0.0,0.0,0.0
1,multiC_T24+T30+T50_a0.3_na_p0.2,multi_C,T24+T30+T50,0.3,na,0.2,82,192,111,8.072660682437656,5.875984191894531,24.211265563964844,27.90619659423828,False,0.35135135135135137,0.27927927927927926,0.2072072072072072,0.2072072072072072
1,multiC_T24+T30+T50_a0.3_na_p0.4,multi_C,T24+T30+T50,0.3,na,0.4,110,192,83,5.742676993450487,4.6978607177734375,13.095286941528318,23.01300048828125,False,0.39759036144578314,0.14457831325301204,0.04819277108433735,0.024096385542168676
1,multiC_T24+T30+T50_a0.3_na_p0.6,multi_C,T24+T30+T50,0.3,na,0.6,137,192,56,3.808017577443804,3.8852787017822266,7.599736213684082,8.817771911621094,False,0.08928571428571429,0.0,0.0,0.0
1,multiC_T24+T30+T50_a0.3_na_p0.8,multi_C,T24+T30+T50,0.3,na,0.8,165,192,28,1.5004778419222151,1.70562744140625,2.5105247497558585,2.983858108520508,False,0.0,0.0,0.0,0.0
1,multiC_T24+T30+T50_a0.5_na_p0.2,multi_C,T24+T30+T50,0.5,na,0.2,82,192,111,12.75647766525681,9.588680267333984,35.48550033569336,38.778785705566406,False,0.5945945945945946,0.5225225225225225,0.32432432432432434,0.3063063063063063
1,multiC_T24+T30+T50_a0.5_na_p0.4,multi_C,T24+T30+T50,0.5,na,0.4,110,192,83,8.938103917133377,8.345073699951172,19.340042877197263,30.90496826171875,False,0.5180722891566265,0.4578313253012048,0.26506024096385544,0.21686746987951808
1,multiC_T24+T30+T50_a0.5_na_p0.6,multi_C,T24+T30+T50,0.5,na,0.6,137,192,56,6.170696122305734,6.252820014953613,11.904730796813965,13.115745544433594,False,0.39285714285714285,0.25,0.0,0.0
1,multiC_T24+T30+T50_a0.5_na_p0.8,multi_C,T24+T30+T50,0.5,na,0.8,165,192,28,2.410696574619838,2.6717429161071777,4.078523921966552,4.8311920166015625,False,0.0,0.0,0.0,0.0
1,multiI_T24+T30+T50_a0.3_na_p0.2,multi_I,T24+T30+T50,0.3,na,0.2,82,192,111,7.103763799409609,5.1988983154296875,23.324047088623047,25.208267211914062,False,0.3333333333333333,0.2702702702702703,0.1891891891891892,0.17117117117117117
1,multiI_T24+T30+T50_a0.3_na_p0.4,multi_I,T24+T30+T50,0.3,na,0.4,110,192,83,0.8216165749423475,0.6526412963867188,2.0589813232421865,3.4569244384765625,False,0.0,0.0,0.0,0.0
1,multiI_T24+T30+T50_a0.3_na_p0.6,multi_I,T24+T30+T50,0.3,na,0.6,137,192,56,1.3928250414984567,1.5517127513885498,2.436842918395996,2.5168914794921875,False,0.0,0.0,0.0,0.0
1,multiI_T24+T30+T50_a0.3_na_p0.8,multi_I,T24+T30+T50,0.3,na,0.8,165,192,28,0.238202588898795,0.17212581634521484,0.5657747268676757,0.685124397277832,False,0.0,0.0,0.0,0.0
1,multiI_T24+T30+T50_a0.5_na_p0.2,multi_I,T24+T30+T50,0.5,na,0.2,82,192,111,2.1495259431031375,1.4373664855957031,7.9035186767578125,9.561058044433594,False,0.08108108108108109,0.009009009009009009,0.0,0.0
1,multiI_T24+T30+T50_a0.5_na_p0.4,multi_I,T24+T30+T50,0.5,na,0.4,110,192,83,1.4974522131035126,1.1236076354980469,4.220185852050779,5.982177734375,False,0.0,0.0,0.0,0.0
1,multiI_T24+T30+T50_a0.5_na_p0.6,multi_I,T24+T30+T50,0.5,na,0.6,137,192,56,0.6103667191096714,0.6615781784057617,1.2334446907043457,1.4964675903320312,False,0.0,0.0,0.0,0.0
1,multiI_T24+T30+T50_a0.5_na_p0.8,multi_I,T24+T30+T50,0.5,na,0.8,165,192,28,1.3995302404676164,1.5299046039581299,2.4878235578536985,2.5722885131835938,False,0.0,0.0,0.0,0.0
1,noise_T24_b1.0_na_p0.2,noise,T24,1.0,na,0.2,82,192,111,2.6910099124049283,1.5982475280761719,11.520977020263672,16.138442993164062,False,0.0990990990990991,0.06306306306306306,0.04504504504504504,0.036036036036036036
1,noise_T24_b1.0_na_p0.4,noise,T24,1.0,na,0.4,110,192,83,2.5178822494414916,2.209259033203125,5.249542236328123,11.684913635253906,False,0.024096385542168676,0.024096385542168676,0.0,0.0
1,noise_T24_b1.0_na_p0.6,noise,T24,1.0,na,0.6,137,192,56,1.8843409248760767,1.500783920288086,4.407125473022461,6.6187896728515625,False,0.0,0.0,0.0,0.0
1,noise_T24_b1.0_na_p0.8,noise,T24,1.0,na,0.8,165,192,28,0.6211032015936715,0.5741724967956543,1.3462518215179442,1.7332630157470703,False,0.0,0.0,0.0,0.0
1,noise_T24_b2.0_na_p0.2,noise,T24,2.0,na,0.2,82,192,111,11.197691852981979,7.5172119140625,32.51903533935547,38.558494567871094,False,0.5315315315315315,0.45045045045045046,0.3153153153153153,0.2882882882882883
1,noise_T24_b2.0_na_p0.4,noise,T24,2.0,na,0.4,110,192,83,6.864723722618747,5.820606231689453,17.845716476440426,20.305870056152344,False,0.40963855421686746,0.3132530120481928,0.18072289156626506,0.12048192771084337
1,noise_T24_b2.0_na_p0.6,noise,T24,2.0,na,0.6,137,192,56,4.9025387934276035,4.601722955703735,13.14297866821289,14.102169036865234,False,0.23214285714285715,0.14285714285714285,0.05357142857142857,0.0
1,noise_T24_b2.0_na_p0.8,noise,T24,2.0,na,0.8,165,192,28,2.685004012925284,2.53464412689209,5.527187180519102,5.994636535644531,False,0.0,0.0,0.0,0.0
1,noise_T24_b3.0_na_p0.2,noise,T24,3.0,na,0.2,82,192,111,12.072673707394987,10.128013610839844,31.100204467773438,44.35179901123047,False,0.6036036036036037,0.5315315315315315,0.3783783783783784,0.3153153153153153
1,noise_T24_b3.0_na_p0.4,noise,T24,3.0,na,0.4,110,192,83,9.472010899739093,7.075096130371094,26.296060943603514,33.634450912475586,False,0.4939759036144578,0.39759036144578314,0.26506024096385544,0.25301204819277107
1,noise_T24_b3.0_na_p0.6,noise,T24,3.0,na,0.6,137,192,56,6.506243526935577,4.015103340148926,19.732147693634033,24.77743911743164,False,0.39285714285714285,0.26785714285714285,0.14285714285714285,0.10714285714285714
1,noise_T24_b3.0_na_p0.8,noise,T24,3.0,na,0.8,165,192,28,1.8743609871183122,1.8044259548187256,3.7606884002685543,4.54878568649292,False,0.0,0.0,0.0,0.0
1,noise_T30_b1.0_na_p0.2,noise,T30,1.0,na,0.2,82,192,111,0.7358940442403158,0.37754058837890625,2.617034912109375,5.4356842041015625,False,0.0,0.0,0.0,0.0
1,noise_T30_b1.0_na_p0.4,noise,T30,1.0,na,0.4,110,192,83,1.3852543428719761,1.053609848022461,3.404359054565429,8.852447509765625,False,0.024096385542168676,0.0,0.0,0.0
1,noise_T30_b1.0_na_p0.6,noise,T30,1.0,na,0.6,137,192,56,0.6762684413364956,0.5086240768432617,1.7968549728393555,2.2907028198242188,False,0.0,0.0,0.0,0.0
1,noise_T30_b1.0_na_p0.8,noise,T30,1.0,na,0.8,165,192,28,0.3042588063648769,0.2341938018798828,0.7817396163940428,0.9208636283874512,False,0.0,0.0,0.0,0.0
1,noise_T30_b2.0_na_p0.2,noise,T30,2.0,na,0.2,82,192,111,2.0722554954322607,1.2998123168945312,7.473217010498047,12.167205810546875,False,0.06306306306306306,0.018018018018018018,0.0,0.0
1,noise_T30_b2.0_na_p0.4,noise,T30,2.0,na,0.4,110,192,83,3.202120867120214,1.1563758850097656,12.885746765136709,18.411449432373047,False,0.13253012048192772,0.12048192771084337,0.04819277108433735,0.03614457831325301
1,noise_T30_b2.0_na_p0.6,noise,T30,2.0,na,0.6,137,192,56,0.9517147285597665,0.6560523509979248,2.891657829284668,4.192722320556641,False,0.0,0.0,0.0,0.0
1,noise_T30_b2.0_na_p0.8,noise,T30,2.0,na,0.8,165,192,28,1.0061742407935006,0.976036548614502,1.8951321601867674,2.1522789001464844,False,0.0,0.0,0.0,0.0
1,noise_T30_b3.0_na_p0.2,noise,T30,3.0,na,0.2,82,192,111,3.686834107648145,2.6295623779296875,12.449504852294922,18.85138702392578,False,0.13513513513513514,0.09009009009009009,0.02702702702702703,0.02702702702702703
1,noise_T30_b3.0_na_p0.4,noise,T30,3.0,na,0.4,110,192,83,4.1765484177922625,3.172252655029297,10.986436843872069,16.55213165283203,False,0.1686746987951807,0.0963855421686747,0.012048192771084338,0.012048192771084338
1,noise_T30_b3.0_na_p0.6,noise,T30,3.0,na,0.6,137,192,56,2.600384001220976,1.5444755554199219,8.945462226867676,12.320457458496094,False,0.08928571428571429,0.05357142857142857,0.0,0.0
1,noise_T30_b3.0_na_p0.8,noise,T30,3.0,na,0.8,165,192,28,1.244476420538766,0.990807294845581,2.500496196746826,2.7336883544921875,False,0.0,0.0,0.0,0.0
1,noise_T50_b1.0_na_p0.2,noise,T50,1.0,na,0.2,82,192,111,2.534434967212849,1.8163299560546875,6.966911315917969,9.547149658203125,False,0.05405405405405406,0.009009009009009009,0.0,0.0
1,noise_T50_b1.0_na_p0.4,noise,T50,1.0,na,0.4,110,192,83,2.4913273144917314,1.8361244201660156,5.86238784790039,7.678730010986328,False,0.012048192771084338,0.0,0.0,0.0
1,noise_T50_b1.0_na_p0.6,noise,T50,1.0,na,0.6,137,192,56,3.0637360896383012,2.8539793491363525,6.089969635009766,8.471397399902344,False,0.03571428571428571,0.0,0.0,0.0
1,noise_T50_b1.0_na_p0.8,noise,T50,1.0,na,0.8,165,192,28,0.9199642283575875,0.7508554458618164,2.1805135726928713,2.3840999603271484,False,0.0,0.0,0.0,0.0
1,noise_T50_b2.0_na_p0.2,noise,T50,2.0,na,0.2,82,192,111,6.495965287492082,4.606057643890381,23.173805236816406,26.525802612304688,False,0.3063063063063063,0.2072072072072072,0.13513513513513514,0.11711711711711711
1,noise_T50_b2.0_na_p0.4,noise,T50,2.0,na,0.4,110,192,83,6.892623723271382,4.507358551025391,18.68014678955078,22.839698791503906,False,0.37349397590361444,0.3253012048192771,0.1927710843373494,0.1686746987951807
1,noise_T50_b2.0_na_p0.6,noise,T50,2.0,na,0.6,137,192,56,3.118576169013977,2.6716811656951904,7.404489517211914,9.532222747802734,False,0.08928571428571429,0.017857142857142856,0.0,0.0
1,noise_T50_b2.0_na_p0.8,noise,T50,2.0,na,0.8,165,192,28,1.853361862046378,1.257763385772705,4.658272576332092,6.461912155151367,False,0.0,0.0,0.0,0.0
1,noise_T50_b3.0_na_p0.2,noise,T50,3.0,na,0.2,82,192,111,22.489361724338018,15.13427734375,67.63768005371094,72.80077743530273,False,0.6666666666666666,0.6216216216216216,0.5405405405405406,0.5135135135135135
1,noise_T50_b3.0_na_p0.4,noise,T50,3.0,na,0.4,110,192,83,14.474450950162957,9.754962921142578,36.166204261779775,42.48196029663086,False,0.5783132530120482,0.5180722891566265,0.3855421686746988,0.3855421686746988
1,noise_T50_b3.0_na_p0.6,noise,T50,3.0,na,0.6,137,192,56,9.26519879273006,8.375423431396484,22.393311500549316,38.6422119140625,False,0.6071428571428571,0.4107142857142857,0.14285714285714285,0.125
1,noise_T50_b3.0_na_p0.8,noise,T50,3.0,na,0.8,165,192,28,2.813447747911726,2.339545249938965,5.912090706825254,6.532354831695557,False,0.0,0.0,0.0,0.0
1,stuck_T24_na_na_p0.2,stuck,T24,,na,0.2,82,192,111,17.31300282693124,14.979391098022461,36.18034553527832,41.656490325927734,False,0.8738738738738738,0.8018018018018018,0.6126126126126126,0.5225225225225225
1,stuck_T24_na_na_p0.4,stuck,T24,,na,0.4,110,192,83,6.598192979054279,7.066143035888672,10.098555374145501,19.1236572265625,False,0.4457831325301205,0.08433734939759036,0.012048192771084338,0.012048192771084338
1,stuck_T24_na_na_p0.6,stuck,T24,,na,0.6,137,192,56,8.833962142467499,9.733750343322754,11.36467158794403,12.367023468017578,False,0.8392857142857143,0.5714285714285714,0.0,0.0
1,stuck_T24_na_na_p0.8,stuck,T24,,na,0.8,165,192,28,3.8602409192493985,4.132709741592407,7.056419229507445,8.28235387802124,False,0.07142857142857142,0.0,0.0,0.0
1,stuck_T30_na_na_p0.2,stuck,T30,,na,0.2,82,192,111,1.3420135437905252,1.1098709106445312,3.2188546657562256,7.391685485839844,False,0.009009009009009009,0.0,0.0,0.0
1,stuck_T30_na_na_p0.4,stuck,T30,,na,0.4,110,192,83,1.1390155884156745,0.9400978088378906,2.673208999633789,3.0875778198242188,False,0.0,0.0,0.0,0.0
1,stuck_T30_na_na_p0.6,stuck,T30,,na,0.6,137,192,56,0.5941419431141445,0.563929557800293,1.2590100765228271,1.3966217041015625,False,0.0,0.0,0.0,0.0
1,stuck_T30_na_na_p0.8,stuck,T30,,na,0.8,165,192,28,0.4381403071539743,0.38231372833251953,0.9857595443725584,1.0981864929199219,False,0.0,0.0,0.0,0.0
